"time_indes","date","year","month","day","ATC","relative_humidity","Act_VP_kPa","SD_kPa","Corrected_SD_kPa","PAR","wind","rain","Dr..Inv.rel.dist.Earth.Sun.","Delta.Solar.decli.","WS.Sunset.hour.angle.","Ra.Extraterrst.radi.","Rso.Clear.sky.sol.rad.","Rns.sol.radi..MJ.m2.d","Rnl.Net.outgo.longwav.rad.","Delta.Slope.of.the.sat.vp.","ETwind..mm.day.","Etrad.mm.day.","ET0_potential_evp","X30day_run_total_rain","X30day_run_total_ET0","X30day_run_toal_ET0_rain"
2325,"2002/5/13",2002,5,13,-0.202547036786546,1.43846479529426,1.40226121357268,-1.37452828106418,-1.21696244855006,-0.990651426570354,-0.744187568424856,-0.205813924714153,-0.913529286018575,1.07679371614802,1.06717333993186,0.586517467921203,0.586517464550238,-0.986541004438565,-0.922744541023739,-0.217512835720566,-0.827856822686526,-0.897238886370735,-1.03652976106911,-0.813986846853943,0.124749617601585,-0.0989723722591606
2326,"2002/5/14",2002,5,14,0.672208028265484,0.683562988043975,1.35257103790159,-0.589380786741839,-0.633737594415928,0.426285522508156,-0.622379585765541,0.152533465382173,-0.931503826415099,1.09159425917076,1.0829261814437,0.558870460204275,0.55887045766635,0.434186062887136,0.37430698962202,0.643869318596989,-0.617472780000544,0.624585381346603,0.187901783299551,-1.18633386863156,0.0284387611233558,-0.0411510957894322
2327,"2002/5/15",2002,5,15,1.90924458748059,-0.207478706460221,1.41735696314365,0.361739207543244,0.349486845241062,0.850961124479985,-0.0778707005031181,-0.572693395527058,-0.949201118934726,1.10606711969312,1.09837501908104,0.53132771784095,0.531327714887816,0.859997615757987,0.765239437065987,1.93074142701042,0.0163673581073916,1.07322648878602,0.804489924383607,-1.1928662725224,0.0386166296472611,-0.0391906809743285
2328,"2002/5/16",2002,5,16,2.29792347694699,-0.820230847649892,0.945614789051024,1.04556051672643,1.05639010412221,1.09055637710954,-0.168179596544223,-0.581225476243637,-0.966615919027731,1.12020801381519,1.11351294436274,0.503927760764405,0.503927758340083,1.1002337540889,1.00568545666443,2.3522933947258,0.306466306944272,1.37742850630682,1.16012865227687,-1.1928662725224,0.126367885823992,-0.0362888545101343
2329,"2002/5/17",2002,5,17,1.49234779268992,-0.19693093141172,1.05128503604777,0.263804475562713,0.248246389196509,0.804375661670854,0.324061099065913,-0.581225476243637,-0.983743024100779,1.13401275321414,1.1283331716251,0.476708665051116,0.476708664351361,0.813287543150734,0.737386468498976,1.48783791437535,0.181533930646795,0.887312146419736,0.74023054900324,-1.1928662725224,0.213512453699679,-0.0334070902564169
2330,"2002/5/18",2002,5,18,0.952566571487155,0.250736265414202,1.11292601346254,-0.173171219875192,-0.203479140570746,0.430250242747231,0.668025079875592,-0.581225476243637,-1.00057744134253,1.14747725538456,1.1428288537957,0.449707987806647,0.449707984782531,0.438161388245252,0.389910752859485,0.928350342694395,0.00557504015432828,0.390948740440269,0.292881863405882,-1.29085233088493,0.162873006021727,-0.00572424174540041
2331,"2002/5/19",2002,5,19,1.28754041533643,-0.106784249311158,0.94058287252737,0.329337785827789,0.315991734317425,1.02459784949584,-0.702260751281221,-0.581225476243637,-1.01711409402885,1.16059752998465,1.15699323591521,0.422962739851379,0.422962738286026,1.03409879611341,0.954040032294757,1.27371388890577,-0.335663635646961,1.32201005182264,0.831913392326403,-1.2927187319966,0.166642968947045,-0.00492551332255459
2332,"2002/5/20",2002,5,20,1.5542451334012,0.732622406874214,2.2237215860593,-0.573206163985332,-0.617017007642453,0.140375128903952,-0.872774655400908,-0.564161314810478,-1.03334819913038,1.1733696959035,1.17081962443302,0.396509344749151,0.396509349117966,0.147510897082872,0.13582024869253,1.55299727839208,-0.676507062037451,0.439320291737868,0.0239001230060327,-1.29085233088493,0.167534884841074,-0.0055447471537154
2333,"2002/5/21",2002,5,21,0.405503310200713,1.18212933190627,1.67461369541549,-1.08140237575431,-1.14236705658968,-0.54398964872729,-0.70508897633056,-0.154621440414678,-1.04927484774857,1.18578997102074,1.18430138720722,0.37038361149297,0.370383612173675,-0.538684465575885,-0.488449156807059,0.377063328357542,-0.803087967374299,-0.410934039480567,-0.664238892934045,-1.24419230309325,0.0985870169753386,-0.0231154728583232
2334,"2002/5/22",2002,5,22,0.195234402784462,0.581151451235854,0.791512345514101,-0.514090526620419,-0.555905959854238,0.0120623648029789,0.000477610214828675,0.0245522546334853,-1.06488938272327,1.19785467903342,1.19743195350466,0.344620666219387,0.344620666764314,0.0188549134456317,0.00324687641113185,0.16931333858451,-0.426440943769315,0.0293904526116045,-0.168801255790035,-1.31138274311327,0.0687741536143081,-0.0020592911576529
2335,"2002/5/23",2002,5,23,0.0696192113409844,1.14533476778359,1.34753912137794,-1.03266980267503,-1.09198954676251,-0.498034936865285,-0.976814476109032,2.83160681038804,-1.08018718885071,1.20956024945607,1.21020481400086,0.319254931722786,0.319254935429025,-0.492606831146911,-0.457415091851462,0.0462867433340848,-0.799649930231936,-0.335948781506887,-0.607004293526862,-0.93903572133565,-0.00326347873452014,-0.0869352796753875
2336,"2002/5/24",2002,5,24,0.0177346757447674,1.40534968758385,1.54944477188958,-1.27857624477638,-1.21696244855006,-0.914781098358964,-0.877351630289914,0.485284613328761,-1.09516369288353,1.22090321762063,1.22261361289319,0.294320093312574,0.294320088970443,-0.910467733301529,-0.829025521670074,-0.00429327066228178,-0.827856822686526,-0.797769865572964,-0.962645971732345,-0.823318852412279,-0.0661891962622186,-0.102086405104224
2337,"2002/5/25",2002,5,25,0.719541288809405,1.20788552679214,2.02307391467857,-1.11244721620632,-1.17445979571942,-0.428652332681472,-0.972712470312281,0.101340981082698,-1.10981448939995,1.23188022467652,1.23465202508336,0.269849037356095,0.269849037713574,-0.423038637613618,-0.363417291652025,0.691608464302913,-0.818453207395728,-0.23138423754833,-0.537741273274645,-0.771059621285596,-0.0693498297674841,-0.107379473500702
2338,"2002/5/26",2002,5,26,0.732284858955844,1.61507870308312,2.43820702788008,-1.53152647420718,-1.21696244855006,-0.327011322916095,-0.73816409675489,0.587669581927711,-1.12413521493461,1.24248802100406,1.24631390969924,0.245873864935752,0.245873870317933,-0.321125751415081,-0.257237032281213,0.704481327130726,-0.827856822686526,-0.169683278257362,-0.496114616238075,-0.646010746803889,-0.123347617573558,-0.119094645694903
2339,"2002/5/27",2002,5,27,0.308106024081497,1.32685461745547,1.76141425544853,-1.24789663774146,-1.21696244855006,-0.409819911545866,-0.512812851983899,-0.0607685525323065,-1.13812167384771,1.25272346621448,1.25759315657308,0.222425809906252,0.222425810071951,-0.404155842045693,-0.353151169065439,0.280549442460045,-0.827856822686526,-0.316366457012351,-0.605068228040626,-0.589085512898038,-0.161138574576334,-0.123913699808257
2340,"2002/5/28",2002,5,28,0.615772217616968,0.965654646317843,1.55699264667506,-0.767353813265862,-0.817717986300836,0.317706252324397,-0.964940248802648,0.0245522546334853,-1.15176971245588,1.26258352914992,1.26848387046763,0.199535218408887,0.199535214892954,0.325316357662511,0.309817281900522,0.587102852471148,-0.737878673033412,0.560585726187579,0.0865389366872788,-0.52282827343385,-0.138343077626902,-0.127892504202737
2341,"2002/5/29",2002,5,29,0.317208574186098,1.34034595763379,1.77839697371587,-1.15789268853186,-1.21696244855006,-0.338004410851712,-0.990934011851534,1.81628920511511,-1.16507530294492,1.27206529471039,1.27898021755437,0.177231535214411,0.177231533621563,-0.33214824464474,-0.284074416422897,0.2895486966996,-0.827856822686526,-0.159584487966973,-0.488613417489088,-0.260598917244599,-0.219801826180271,-0.142882766565575
2342,"2002/5/30",2002,5,30,0.386387954981053,1.07248153082069,1.52114024144402,-0.898211728986253,-0.952992927035914,-0.0649793580245013,-0.838987081338194,-0.478840507644686,-1.17803445945703,1.28116595361332,1.28907657893531,0.15554326275167,0.155543262316085,-0.0583928861374818,-0.0391607058640748,0.358082662131672,-0.754288128006169,0.108798046286809,-0.256376302403604,-0.249400510574596,-0.257091111608074,-0.143890033311767
2343,"2002/5/31",2002,5,31,0.977143456769575,1.06806618312597,2.05200743468959,-0.90233364897904,-0.957253979794315,-0.164908329504824,-0.992639582682815,-0.564161314810478,-1.19064336396002,1.28988281263399,1.29876742782554,0.134497913307623,0.134497918029138,-0.158589154089629,-0.11660734824942,0.95348638211555,-0.77309034291985,0.0718071357334203,-0.29225763828466,-0.247534109462928,-0.311388054660723,-0.144729863671543
2344,"2002/6/1",2002,6,1,0.54113130675925,1.5488484876623,2.21491573214291,-1.4890028692183,-1.21696244855006,-0.988759173728977,-0.691638715218055,1.90161001228091,-1.20289828233448,1.29821329119209,1.30804748307503,0.11412202268449,0.114122021325417,-0.98464368990373,-0.84363707004742,0.512280001279571,-0.827856822686526,-0.896079655748061,-1.0356687055321,0.0240272522846587,-0.421508823377706,-0.155858786377524
2345,"2002/6/2",2002,6,2,0.837874440169201,0.937322831943381,1.80733049372688,-0.84671381717763,-0.899756736244238,0.322391830788758,-0.294435017067385,-0.521500911227582,-1.21479564828657,1.30615492476511,1.3169115863512,0.0944410819141074,0.0944410875405587,0.330014469576872,0.324329410459613,0.811471192339717,-0.674642129558112,0.441437257872719,0.0263062481734227,-0.0198331738395222,-0.401076822963789,-0.154247975584058
2346,"2002/6/3",2002,6,3,0.701336188600203,1.14533476778359,1.89979195984904,-1.0466008487266,-1.10639082633837,-0.360891659504554,-0.948165204044355,0.519412936195078,-1.22633185356611,1.31370535806148,1.32535473284326,0.0754795372579081,0.0754795393699379,-0.35509671348126,-0.293381857015557,0.673233361595752,-0.802279576566052,-0.168701146638238,-0.483951308935316,0.0716204806321739,-0.459985623898156,-0.157716207606262
2347,"2002/6/4",2002,6,4,0.635797827847086,1.19316770114307,1.95640102074015,-1.16780616699553,-1.21696244855006,-0.368550778148221,-0.704916260297013,0.0928089003661188,-1.23750349970486,1.32086236208788,1.33337222478406,0.0572607492355532,0.0572607505742579,-0.36277631953108,-0.297061676997667,0.607226620924401,-0.827856822686526,-0.225534472482038,-0.537599873006532,0.144410123987197,-0.531998251805371,-0.160537429336811
2348,"2002/6/5",2002,6,5,0.457387845796934,0.873177641822845,1.45195138924377,-0.848331279453281,-0.901428794921586,-0.514344354212389,-1.02672940980424,-0.495904669077845,-1.24830735606019,1.32762381366841,1.34095942581511,0.0398069857963572,0.0398069847917101,-0.508959874001722,-0.449161137466219,0.428677826877624,-0.764239365558445,-0.328703874324122,-0.585793318046493,0.153742129545533,-0.537694275177164,-0.160844787229578
2349,"2002/6/6",2002,6,6,1.09183558808753,0.862384569680192,1.93501537551462,-0.639209060072371,-0.685247789153567,-0.0550675574268139,-0.977613287764189,0.963081133457196,-1.25874010807666,1.33398771251198,1.34811200662159,0.0231393950050366,0.0231393955379702,-0.0484545725084475,-0.0111000140580674,1.07121227486088,-0.7130980821667,0.193853501324016,-0.174785455198984,0.321718229595587,-0.513706283462506,-0.164618099733997
2350,"2002/6/7",2002,6,7,0.767784804363781,1.17477041908173,2.01489705032764,-1.04618343910708,-1.10595932732486,0.0411670156489158,-0.728384051355268,-0.410583861912053,-1.26879877685004,1.33995217438532,1.35482582211481,0.00727797089887433,0.00727797375945805,0.0480374152194826,0.078613554607637,0.740386692946281,-0.792566236853812,0.220882583894164,-0.190233405585937,0.336649438488925,-0.499040463027522,-0.164796516270289
2351,"2002/6/8",2002,6,8,1.8974112723446,0.669458405130282,2.46210863136744,-0.411146879205614,-0.449487515647576,0.99197901480163,-0.874760889786703,1.67124383293327,-1.27848029956328,1.34551543452649,1.3610969421366,-0.0077584396837004,-0.00775843468440118,1.00139271040379,0.923631462379049,1.91803854692471,-0.637639076466313,1.39402826844443,0.750415099038078,0.541020360216491,-0.421571048189743,-0.168183604976016
2352,"2002/6/9",2002,6,9,1.68441159989697,0.568273353792916,2.13880799472263,-0.354640051962719,-0.391073336693793,1.29555043492535,-0.461796853574831,-0.419115942628632,-1.28778186513772,1.35067584423139,1.36692174357241,-0.0219521712459432,-0.0219521727268101,1.30577614379739,1.20926814217107,1.69070312023705,-0.493105165139158,1.59081479132389,0.961195582310675,0.400107076285612,-0.301812274478878,-0.164174687098622
2353,"2002/6/10",2002,6,10,1.86009081691575,0.255274261655998,1.9104847824618,-0.0563487026112553,-0.0827133541649094,1.40160670132061,0.41022481030188,-0.512968830511003,-1.29670070445111,1.35543188109415,1.37229672612515,-0.03528676011849,-0.0352867546113379,1.4121160963089,1.31921869746919,1.87802632194848,-0.0250512054417869,1.501892735396,1.10438011212653,0.390775070727276,-0.213957956799729,-0.163086127264846
2354,"2002/6/11",2002,6,11,1.59429635386144,0.617946015358532,2.14383991124629,-0.536995879491731,-0.579584468220546,0.451875989505822,0.157865095784912,-0.581225476243637,-1.30523413229399,1.35978212852637,1.37721875795001,-0.0477469444593522,-0.0477469445620263,0.459844981192703,0.454189824731388,1.59527002013257,-0.427064789403962,0.550892019119044,0.218281796484474,0.38144306516894,-0.207361865143288,-0.162810993886157
2355,"2002/6/12",2002,6,12,1.80729602630907,0.580292911406324,2.24070430432664,-0.305803126478554,-0.340587952113237,0.791670535450182,-0.799866899739705,2.87426721397093,-1.31337971519529,1.36372530989174,1.38168483001966,-0.0593187052253081,-0.059318704336655,0.800548432142174,0.758447477241775,1.82155447143347,-0.58484293671932,1.13938499233345,0.584872145266061,0.718328465824881,-0.112694448885237,-0.168562140030265
2356,"2002/6/13",2002,6,13,0.898861525870019,0.882621579947666,1.71486902760473,-0.674167115707403,-0.721385831534947,0.353839270866876,-0.189143005116041,0.451156290462444,-1.32113493577112,1.36726024754447,1.38569233246345,-0.0699892388576469,-0.0699892369323508,0.361546027307904,0.369555947063624,0.873534713952866,-0.569718236307767,0.450423008095891,0.0798848429786894,0.750990485279058,-0.119001142126346,-0.169176389004469
2357,"2002/6/14",2002,6,14,0.194324147774001,1.32072219010169,1.61234372843527,-1.2457574134414,-1.21696244855006,-1.05868242158175,-0.794383165674574,2.22582907951091,-1.32849761228881,1.37038590037743,1.38923880893253,-0.0797469982535449,-0.0797469953267189,-1.05475397323733,-0.939002950636617,0.168418867830638,-0.827856822686526,-0.960186565387976,-1.08328615837198,1.05708026759249,-0.229221122170433,-0.174669094575326
2358,"2002/6/15",2002,6,15,-0.75143080809391,1.62734355779068,1.10852308650434,-1.57457184122047,-1.21696244855006,-0.837559160975162,0.788710408316849,-0.495904669077845,-1.33546547910287,1.37310134334131,1.39232211012165,-0.0885816995946461,-0.0885816999600737,-0.833039237429969,-0.763418246103078,-0.738195821010918,-0.827856822686526,-0.995065560248161,-1.10919364482213,1.06641227315083,-0.361718115317506,-0.175822516864829
2359,"2002/6/16",2002,6,16,-0.563008020928695,1.29741896615733,0.904730467296331,-1.24476606559504,-1.21696244855006,-0.638962719908769,0.707533872549564,0.0160201739169061,-1.34203648034981,1.37540576744465,1.39494039376918,-0.0964843291756123,-0.0964843299943282,-0.633911576947258,-0.583533341136602,-0.561145951274788,-0.827856822686526,-0.782802360590608,-0.951528379781162,1.13173631205918,-0.460493407053853,-0.177394261125536
2360,"2002/6/17",2002,6,17,0.718631033798944,0.901264159103156,1.58278121885879,-0.804972855225353,-0.856606834893336,0.243367747841741,-0.201211537960167,-0.555629234093899,-1.34820872799172,1.37729849682119,1.39709206324836,-0.103447136575573,-0.103447140795231,0.250779007548444,0.270634852402889,0.690689257254481,-0.640382083361168,0.321495828526252,-0.0474688028541317,1.13453591372668,-0.480365172001996,-0.177578928603646
2361,"2002/6/18",2002,6,18,0.324490614269777,0.64529664135639,1.05883291083326,-0.69169831972736,-0.739508790102326,-0.0738999785624199,0.408346523437052,-0.0863647946820441,-1.35398033399071,1.37877897166248,1.39877579827169,-0.109463661972369,-0.109463663932367,-0.0673373680763721,-0.0339116573524942,0.29675108113187,-0.468864908574467,-0.13571070564396,-0.31040020028135,1.18866154596503,-0.547060466714217,-0.178713154982481
2362,"2002/6/19",2002,6,19,-0.694994997445391,0.769662268091042,0.289578672279551,-0.862679735124376,-0.916261573510958,-1.0983296239725,1.68942452326662,-0.478840507644686,-1.35934957813446,1.37984674821794,1.39999058559527,-0.114528736142564,-0.114528733402534,-1.0945072268185,-1.07246048805446,-0.685350691836555,-0.459711679490225,-1.30448322194579,-1.1744515161064,1.19799355152337,-0.61702760520842,-0.179339805894057
2363,"2002/6/20",2002,6,20,0.696784913547904,-0.499014302858909,0.0109362947821753,0.497292981483266,0.489616149878117,0.465031652117298,1.15033460355675,-0.291134731879944,-1.36431494999265,1.3805015124487,1.40073565761008,-0.118638473632871,-0.118638468147475,0.473035833156122,0.493164961293899,0.668642241899308,0.864162985420633,0.277942365203981,0.592757456497258,1.18306234263003,-0.54363642769602,-0.178623666004725
2364,"2002/6/21",2002,6,21,-0.506572210280176,0.171505304003367,-0.185937439205813,-0.328186717325463,-0.363727086712659,-1.1295968494943,1.28678027005921,0.0586805774998021,-1.36887493913496,1.38074307320065,1.40101055375071,-0.121790279588727,-0.121790280795034,-1.1258580877936,-1.14082021427604,-0.507773590181147,0.096954537864505,-1.26070650797821,-0.893088388922417,1.18679514485336,-0.585924765561438,-0.178982167319836
2365,"2002/6/22",2002,6,22,0.895220505828178,-1.05743313769409,-0.476530618446869,1.00501960743028,1.01448076243515,0.25463115761184,0.771654700004042,-0.581225476243637,-1.37302820295665,1.38057135537755,1.40081512049537,-0.123982856582844,-0.123982860176879,0.262072545444515,0.279230489090022,0.869823794071125,1.08929418635487,0.169953177081754,0.613185471968915,0.813514922519911,-0.514682581360942,-0.173572019735119
2366,"2002/6/23",2002,6,23,0.368182854771854,0.344194458285805,0.731758336795703,-0.408225011868955,-0.446467022553013,-0.205636819233503,0.302817026939581,-0.581225476243637,-1.3767734827658,1.37998641018137,1.40014948066148,-0.125216218272353,-0.125216215034134,-0.199426587271417,-0.167444973104979,0.340023422878102,-0.27849730657449,-0.238761932154726,-0.301844732546417,0.696864853040707,-0.476100940108657,-0.171415805741464
2367,"2002/6/24",2002,6,24,0.51928518650821,0.629597627330714,1.11669995085528,-0.547222415170039,-0.590156194051517,0.309236168177282,-0.0982080134533263,-0.239942247580469,-1.38010968769605,1.37898841511237,1.3990140641101,-0.125491641598851,-0.125491639052882,0.316823617145967,0.334570414232663,0.490435633260587,-0.475012487114715,0.348609737391469,0.0465961089268648,0.659536830807362,-0.441983730222457,-0.170487823370566
2368,"2002/6/25",2002,6,25,-0.324521208188183,0.880045960459078,0.72232349331385,-0.89487245203007,-0.949540934927841,-0.330074970373562,0.447207630985221,2.50738774315803,-1.38303581079386,1.37757766031515,1.39740951563281,-0.124811721416891,-0.124811719605289,-0.324197593928507,-0.289216355712113,-0.334521693055685,-0.6178206530564,-0.435944604783585,-0.599996216031784,0.869506955869929,-0.448048977450844,-0.173832966972518
2369,"2002/6/26",2002,6,26,0.685861853422384,0.576736103541133,1.25507765525578,-0.584737104724648,-0.62893716789064,-0.103725487633643,0.720055784981751,-0.581225476243637,-1.38555101293128,1.37575456564603,1.3953368484735,-0.123180322694073,-0.123180320267354,-0.097242656406468,-0.057191863723194,0.657628089615174,-0.328777613159023,-0.187477735291148,-0.2862285689419,0.812581721964078,-0.42943315680699,-0.172833140736281
2370,"2002/6/27",2002,6,27,1.01810493224028,0.336590248367118,1.28464016483226,-0.351352951208977,-0.387675281962409,-0.00127351236481873,0.478598770082464,-0.581225476243637,-1.38765458084954,1.37351967043265,1.39279732151097,-0.120602600996705,-0.120602607042288,0.00548336425879289,0.0401293429065203,0.995451030135993,-0.201167184251728,-0.0198066304799594,-0.104639800219213,0.74632448249989,-0.440595346637873,-0.171901196104022
2371,"2002/6/28",2002,6,28,0.309016279091958,0.718885769601746,1.04625311952412,-0.721282226511036,-0.770091282684778,-0.449106684823973,1.41243118446496,-0.581225476243637,-1.38934584324627,1.37087363688743,1.38979246996323,-0.117084988832679,-0.11708499591377,-0.443547702582478,-0.393155328989953,0.281449145891615,-0.340010261493893,-0.642083280895665,-0.628922679138433,0.484095126310639,-0.448787464943555,-0.167353423731012
2372,"2002/6/29",2002,6,29,0.345426479510356,0.902490644573911,1.25067472829759,-0.809825242052305,-0.861623010925379,-0.525517656704327,0.345089276150311,1.534730541468,-1.3906242966447,1.3678172466941,1.38632410538757,-0.112635188822924,-0.11263518781044,-0.520163063519826,-0.45785946119745,0.317473436200239,-0.568899481633221,-0.565119745194592,-0.674075935829998,0.704330457487376,-0.473175338469951,-0.171511821477135
2373,"2002/6/30",2002,6,30,-0.511123485332475,1.87754659382489,1.56642749015692,-1.79882515930908,-1.21696244855006,-1.75260758142586,0.513357871833881,-0.453244265494949,-1.39148956343725,1.36435140783461,1.38239437708924,-0.107262153215692,-0.107262151123654,-1.75053529066406,-1.5868141227878,-0.512083730941967,-0.827856822686526,-1.82773217455343,-1.72768334368185,0.716462064713214,-0.556984320102676,-0.172447651854029
2374,"2002/7/1",2002,7,1,0.876105150608518,0.922482357747233,1.81362038938145,-0.885637264198129,-0.939994019253954,0.0551336437638392,1.03288770074451,0.246386353264544,-1.39194139188554,1.36047714434878,1.37800561859963,-0.100976090715129,-0.100976086742999,0.0620414021171132,0.0982368998805362,0.85035363463178,-0.565730683327642,-0.0714760979357544,-0.305989817981661,0.535421156881489,-0.514381177968796,-0.168957899651525
2375,"2002/7/2",2002,7,2,-0.674059132204812,1.56233982784061,1.07455764996968,-1.50674277804802,-1.21696244855006,-1.84919357288641,2.41396828399804,1.1251906670722,-1.39197969807676,1.35619560316122,1.37316043978939,-0.0937884528241435,-0.0937884542796446,-1.84737963678557,-1.7324466262027,-0.665706744071337,-0.827856822686526,-2.04096542034839,-1.88606914144636,0.71552886415738,-0.626037415646481,-0.173041997582733
2376,"2002/7/3",2002,7,3,0.0723499763723645,0.591331280643128,0.724839451575677,-0.664618870660819,-0.711515291600928,-1.20907146883212,2.42735377659796,-0.436180104061791,-1.39160439809813,1.35150804725435,1.36786178827717,-0.0857119201873003,-0.0857119196196315,-1.20554529124437,-1.14886176253874,0.0489527133367217,-0.112652704407831,-1.4407768389459,-1.12054212709255,0.611010401904013,-0.663205503727291,-0.171680765954795
2377,"2002/7/4",2002,7,4,0.323580359259316,0.218234400439169,0.560673174991445,-0.340239420089183,-0.376186620727732,-1.3382853057147,1.64473424958623,-0.581225476243637,-1.39081565977523,1.34641587273579,1.36211279590772,-0.0767603752765122,-0.0767603724061057,-1.33510475819379,-1.28962536638747,0.295850743436337,0.151607306066057,-1.46035779590202,-1.01695431976106,0.537287557993156,-0.691193164599969,-0.170666793021936
2378,"2002/7/5",2002,7,5,1.26569429508539,-0.992674704838179,-0.025545100014321,0.911206795442538,0.917501359148998,-0.120665655927873,1.99621137785522,-0.581225476243637,-1.38961365093365,1.34092058153061,1.35591680945636,-0.0669489092196619,-0.0669489085570683,-0.114228137439557,-0.10684820492355,1.25100739759503,1.79721007268736,-0.331353101973339,0.557283969795096,0.52795555243482,-0.624453281868136,-0.169865876754625
2379,"2002/7/6",2002,7,6,2.23238511619388,-2.01642212727817,-0.542574522819836,2.19301956079454,2.24258089225851,0.260127701579649,1.46856389536787,-0.581225476243637,-1.38799879113737,1.3350238018621,1.34927754415073,-0.0562937944863019,-0.0562937953008962,0.267583791825601,0.277415582277096,2.28062267686453,2.73887314449859,0.183783860170412,1.36087015627307,0.359046251828932,-0.534792261588089,-0.165649991222759
2380,"2002/7/7",2002,7,7,2.22237231107882,-2.85582878346354,-1.58040730582361,3.03164766261824,3.10951634777482,0.65560854542738,1.84832327413025,-0.581225476243637,-1.38597154190678,1.32872727801142,1.3421988380359,-0.0448124644019692,-0.0448124624352132,0.664122494544634,0.710239491231069,2.26969399164941,4.11984806652503,0.471540052570232,2.19194765342265,0.34038224071226,-0.395705879030892,-0.16381345223838
2381,"2002/7/8",2002,7,8,1.63252706430076,-2.18886598446645,-1.1608712656639,2.13823454823218,2.18594664673545,-0.114448253734778,1.61083872800255,-0.581225476243637,-1.38353249063144,1.32203287714451,1.33468477479185,-0.0325234994910835,-0.0325235023268958,-0.107994104502227,-0.130377697402382,1.63570276211628,2.91014105536907,-0.225496826262088,1.13342578312479,0.0940172939721811,-0.373343360453434,-0.157345486748295
2382,"2002/7/9",2002,7,9,2.64837165597408,-2.29176811546288,-0.509238075850623,2.47972779320425,2.53896677716252,0.499722954209204,0.911554687177449,-0.581225476243637,-1.3806823505701,1.31494257565819,1.32673971443776,-0.0194466138197687,-0.0194466087242129,0.507819930156512,0.522640698284329,2.739632212879,2.34685795275666,0.546312622187125,1.45490735906858,0.076286483411342,-0.344517429382388,-0.156499120436734
2383,"2002/7/10",2002,7,10,2.83679444313929,-2.28919249597429,-0.42055054712121,2.62649945066894,2.69069261778763,1.23211491110015,1.49490309048385,-0.581225476243637,-1.37742200280713,1.30745847966103,1.31836817051466,-0.00560261402451479,-0.0056026204624408,1.24217093806752,1.2775880771981,2.9507682208187,3.13735589222503,1.15159475327018,2.25787637904518,0.0688208789646729,-0.277169222567449,-0.155490090246975
2384,"2002/7/11",2002,7,11,2.26788506160181,-0.899952403249029,0.896553602945391,1.00992417045967,1.01955087584388,0.680117725087117,0.778563341345939,-0.581225476243637,-1.37375237038328,1.29958279766556,1.30957487149408,0.00898658703072594,0.00898658342960288,0.68869723278209,0.677572242255637,2.31941441940987,0.996975059144494,0.722450349079038,0.982300945284985,0.0688208789646729,-0.23256108536598,-0.154966472959584
2385,"2002/7/12",2002,7,12,1.18923287420675,0.0841795384855435,1.08021855605879,-0.0628707279162987,-0.0894555262509879,-0.29250023538051,1.3452878264234,-0.188749763280994,-1.3696745861213,1.29131786106909,1.30036476077808,0.024298031711606,0.024298031282837,-0.286522351638111,-0.253081813418264,1.1717359775327,0.33876322718533,-0.413415132173733,-0.155639910924388,-0.266198120579601,-0.275796733914509,-0.143431121887739
2386,"2002/7/13",2002,7,13,0.154272927313762,0.488061204005478,0.704711785481058,-0.578736841444008,-0.622734369571448,-1.13067813683223,1.25439601376907,-0.248474328297049,-1.36518978284391,1.28266612415371,1.29074293529053,0.0403077244419625,0.0403077287168753,-1.12694226739422,-1.07988325093413,0.129107187401589,-0.205932410537982,-1.24547171594603,-1.01717185625285,-0.342720566157959,-0.339849652345194,-0.140899618275917
2387,"2002/7/14",2002,7,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2388,"2002/7/15",2002,7,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2389,"2002/7/16",2002,7,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2390,"2002/7/17",2002,7,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2391,"2002/7/18",2002,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2392,"2002/7/19",2002,7,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2393,"2002/7/20",2002,7,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2394,"2002/7/21",2002,7,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2395,"2002/7/22",2002,7,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2396,"2002/7/23",2002,7,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
